SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         5672.0          24.19         -72.71          36.00          117.9            261          79352          80018          79086  070°25'34.9"W   50°07'34.8"S          9.408         62.399         -72.71          -79.6           42.0           0.00           1230          78578           77.8          -52.2          27.95           44.1         -72.45          24.83           43.1          -52.3          28.62           45.2         -20.52          -3.76           -2.0         -15.83          -3.79            1.4           18.0          116.6         63.104         64.441           81.4           11.7            0.0           0.00          79752            8.3          31.95          31.95         -72.01         -72.01     2017-09-09       12:01:39         -72.01          -0.70          23.09          80020          +6.86           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:34:32           14.5          113.4          114.4            263         -51.50           58.6            263   D
         5754.0          22.55         -72.22          23.60          131.2            265          80709          81375          80434  070°21'10.6"W   50°07'13.7"S          9.759         65.227         -72.22          -81.8           39.1           0.00            644          79760           59.7          -51.8          26.23           41.3         -72.77          23.35           40.6          -52.0          27.07           42.6         -20.44          -3.67           -2.2         -15.91          -3.72            1.3           11.5          130.7         65.953         67.277           81.5           11.4            0.0           0.00          81100            8.5          31.29          31.29         -71.50         -71.50     2017-09-09       12:03:01         -71.50          -0.72          21.39          81375          +9.60           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:35:54           15.4          124.2          125.1            263         -51.50           59.7            263   S
         5869.0          21.77         -69.93          24.03          115.9            265          81394          82060          81113  070°15'01.0"W   50°06'51.0"S         10.138         69.182         -69.92          -79.6           37.3           0.00            382          80773          119.4          -51.6          25.40           39.9         -71.47          22.16           38.3          -51.7          25.81           40.6         -18.35          -3.63           -2.6         -15.93          -3.65            1.3           10.8          115.4         69.921         71.192           81.7           10.8            0.0           0.01          81779            8.9          30.30          30.30         -69.20         -69.20     2017-09-09       12:04:56         -69.20          -0.73          20.61          82057          +9.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:37:49           11.9          123.8          124.4            265         -51.50           60.2            263   S
         6349.0          14.07         -66.92          27.97          145.0            272          90025          90691          89678  069°47'56.8"W   50°05'52.2"S         11.118         86.556         -66.91          -75.9           23.8           0.00           1612          85395           10.5          -49.0          17.03           26.5         -70.36          17.50           30.1          -50.3          20.78           32.5         -17.95          -2.96           -2.7         -15.88          -3.29            0.9           -5.7          144.9         87.267         88.516           82.7            9.6            0.1           0.01          90344           10.3          26.81          26.81         -66.07         -66.07     2017-09-09       12:12:56         -66.07          -0.85          12.99          90686          +9.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:45:49            7.3          130.3          130.5            267         -51.50           66.9            264   D
         6381.0          13.49         -66.84          26.54          147.7            271          90868          91534          90514  069°45'55.0"W   50°05'55.4"S         11.065         87.858         -66.83          -76.2           22.8           0.00           1498          90096          108.2          -48.7          16.38           25.4         -66.26          13.78           23.2          -48.8          16.70           25.9         -18.13          -2.89           -2.6         -15.88          -2.92            0.9           -1.5          147.7         88.552         89.806           82.8            9.6            0.1           0.01          91180           10.4          26.35          26.35         -65.98         -65.98     2017-09-09       12:13:28         -65.98          -0.86          12.43          91532          +9.36           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:46:21           -5.9          146.4          146.5            272         -51.50           67.7            264   S
         6586.0          11.84         -61.99          23.55          137.7            271          93497          94163          93121  069°33'15.1"W   50°05'50.1"S         11.154         95.982         -61.96          -72.7           19.5           0.00           1433          91817           35.7          -47.9          14.51           22.5         -66.01          12.63           21.2          -48.3          15.42           23.9         -14.07          -2.67           -2.9         -15.73          -2.79            0.8           -2.8          137.6         96.627         97.845           83.4            9.0            0.2           0.02          93787           11.1          24.19          24.19         -61.09         -61.09     2017-09-09       12:16:53         -61.09          -0.90          10.79          94167         +10.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:49:46            1.6          142.7          142.7            269         -51.50           69.7            264   S
         6692.0          10.45         -63.06          21.84          163.6            264          96053          96719          95654  069°26'18.2"W   50°05'39.2"S         11.334        100.441         -63.04          -74.1           17.3           0.00            864          94387           37.8          -47.1          12.91           19.9         -62.33          11.12           18.4          -47.5          13.69           21.1         -15.92          -2.47           -2.6         -15.62          -2.57            0.7           16.5          162.8        101.079        102.308           83.6            8.9            0.2           0.01          96320           11.4          24.09          24.09         -62.13         -62.13     2017-09-09       12:18:39         -62.13          -0.93           9.30          96719         +11.07           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:51:32            6.1          151.5          151.6            268         -51.50           71.9            265   S
         6807.0          10.03         -56.12          24.84          138.0            262          96900          97566          96494  069°18'53.0"W   50°04'58.3"S         12.017        105.213         -56.05          -67.0           16.1           0.01            730          96074          114.9          -46.9          12.42           19.1         -59.68          10.23           16.7          -47.0          12.67           19.5          -9.23          -2.40           -3.0         -15.52          -2.43            0.7           20.2          136.5        105.897        107.091           83.5            8.6            0.5           0.03          97160           11.8          20.91          20.91         -55.17         -55.17     2017-09-09       12:20:34         -55.17          -0.95           8.96          97566         +10.90           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:53:27           21.4          149.4          150.9            262         -51.50           72.6            265   S
         7049.0           8.19         -52.26          17.25          176.3            268         101193         101859         100749  069°02'33.3"W   50°04'50.4"S         12.147        115.691         -52.17          -66.3           12.9           0.01            502          98621           23.7          -45.6          10.22           15.6         -54.25           9.06           14.4          -46.2          11.27           17.3          -6.67          -2.03           -2.7         -14.89          -2.21            0.5            7.3          176.1        116.327        117.513           84.0            8.1            0.7           0.05         101415           12.5          18.07          18.07         -51.27         -51.27     2017-09-09       12:24:36         -51.27          -0.99           7.07         101860         +14.07           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:57:29            1.9          155.9          155.9            269         -51.50           76.1            265   S
         7174.0           7.42         -52.41           1.02          163.4            263         103306         103972         102842  068°53'31.3"W   50°04'15.4"S         12.732        121.498         -52.40          -85.4           11.7           0.00          -1898         101795           49.1          -45.0           9.29           14.2         -50.07           7.80           12.2          -45.3           9.74           14.9          -7.45          -1.86           -2.5         -14.61          -1.94            0.5           20.0          162.2        122.163        123.341           84.0            7.9            0.0           0.05         103508           12.9          17.22          17.22         -51.40         -51.40     2017-09-09       12:26:41         -51.40          -1.01           6.32         103990         +33.03           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:59:34           16.8          167.2          168.1            264         -51.50           78.0            265   S+D
